Date,Product Id,Country,Product Category,Cost Price,Sale Price,Quantity,Cost Price Value,Sales Price Value,Discount,Final Sales Price,Profit
2018-07-25,6,Canada,Elite,100,190,40,4000,7600,0.35,4940,940
2018-07-26,4,Singapore,Standard,50,95,25,1250,2375,0.05,2256,1007
2018-07-27,3,India,Standard,40,100,30,1200,3000,0.35,1950,750
2018-07-28,3,Canada,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-07-29,3,Canada,Standard,40,100,25,1000,2500,0.05,2375,1375
2018-07-30,2,United Kingdom,Standard,80,135,35,2800,4725,0.1,4253,1453
2018-07-31,8,United States,Premium,110,220,35,3850,7700,0,7700,3850
2018-08-01,5,Canada,Standard,75,145,35,2625,5075,0.05,4821,2197
2018-08-02,3,United Kingdom,Standard,40,100,25,1000,2500,0.35,1625,625
2018-08-03,2,Singapore,Standard,80,135,25,2000,3375,0.05,3206,1207
2018-08-04,5,United States,Standard,75,145,40,3000,5800,0.35,3770,770
2018-08-05,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-08-06,1,Malaysia,Standard,60,100,35,2100,3500,0.35,2275,175
2018-08-07,9,India,Premium,125,230,30,3750,6900,0.1,6210,2460
2018-08-08,9,United Kingdom,Premium,125,230,30,3750,6900,0.35,4485,735
2018-08-09,3,Canada,Standard,40,100,35,1400,3500,0,3500,2100
2018-08-10,7,United States,Elite,95,165,30,2850,4950,0.05,4703,1853
2018-08-11,3,Singapore,Standard,40,100,35,1400,3500,0,3500,2100
2018-08-12,9,India,Premium,125,230,30,3750,6900,0,6900,3150
2018-08-13,7,India,Elite,95,165,35,3325,5775,0.35,3754,429
2018-08-14,3,Singapore,Standard,40,100,30,1200,3000,0.15,2550,1350
2018-08-15,7,Canada,Elite,95,165,25,2375,4125,0.15,3506,1132
2018-08-16,7,Brazil,Elite,95,165,35,3325,5775,0.25,4331,1007
2018-08-17,7,Canada,Elite,95,165,45,4275,7425,0.1,6683,2408
2018-08-18,6,Singapore,Elite,100,190,35,3500,6650,0.25,4988,1488
2018-08-19,9,Canada,Premium,125,230,35,4375,8050,0.15,6843,2468
2018-08-20,5,United States,Standard,75,145,40,3000,5800,0.05,5510,2510
2018-08-21,8,United States,Premium,110,220,25,2750,5500,0.05,5225,2475
2018-08-22,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2018-08-23,7,United Kingdom,Elite,95,165,40,3800,6600,0.1,5940,2140
2018-08-24,1,Canada,Standard,60,100,25,1500,2500,0,2500,1000
2018-08-25,9,Singapore,Premium,125,230,35,4375,8050,0,8050,3675
2018-08-26,7,United States,Elite,95,165,25,2375,4125,0.35,2681,307
2018-08-27,7,Singapore,Elite,95,165,30,2850,4950,0.15,4208,1358
2018-08-28,8,United Kingdom,Premium,110,220,45,4950,9900,0.05,9405,4455
2018-08-29,1,Singapore,Standard,60,100,45,2700,4500,0,4500,1800
2018-08-30,1,United States,Standard,60,100,25,1500,2500,0.1,2250,750
2018-08-31,9,Canada,Premium,125,230,45,5625,10350,0.1,9315,3690
2018-09-01,2,United States,Standard,80,135,25,2000,3375,0.1,3038,1038
2018-09-02,5,United States,Standard,75,145,30,2250,4350,0.35,2828,578
2018-09-03,9,United States,Premium,125,230,40,5000,9200,0.1,8280,3280
2018-09-04,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2018-09-05,6,Singapore,Elite,100,190,30,3000,5700,0.35,3705,705
2018-09-06,9,Italy,Premium,125,230,30,3750,6900,0.25,5175,1425
2018-09-07,5,China,Standard,75,145,25,1875,3625,0.15,3081,1207
2018-09-08,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2018-09-09,7,Malaysia,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-09-10,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2018-09-11,7,Singapore,Elite,95,165,35,3325,5775,0.35,3754,429
2018-09-12,1,United States,Standard,60,100,35,2100,3500,0,3500,1400
2018-09-13,9,Singapore,Premium,125,230,45,5625,10350,0.05,9833,4208
2018-09-14,9,United States,Premium,125,230,40,5000,9200,0.35,5980,980
2018-09-15,6,Singapore,Elite,100,190,25,2500,4750,0.05,4513,2013
2018-09-16,6,Singapore,Elite,100,190,30,3000,5700,0.15,4845,1845
2018-09-17,1,United States,Standard,60,100,35,2100,3500,0.15,2975,875
2018-09-18,9,Singapore,Premium,125,230,45,5625,10350,0.35,6728,1103
2018-09-19,9,India,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-09-20,9,Singapore,Premium,125,230,30,3750,6900,0.15,5865,2115
2018-09-21,1,Singapore,Standard,60,100,45,2700,4500,0.1,4050,1350
2018-09-22,9,United States,Premium,125,230,25,3125,5750,0.05,5463,2338
2018-09-23,2,United Kingdom,Standard,80,135,25,2000,3375,0,3375,1375
2018-09-24,9,United States,Premium,125,230,25,3125,5750,0.25,4313,1188
2018-09-25,4,Singapore,Standard,50,95,45,2250,4275,0.35,2779,529
2018-09-26,2,Netherlands,Standard,80,135,45,3600,6075,0.1,5468,1868
2018-09-27,7,India,Elite,95,165,30,2850,4950,0.25,3713,863
2018-09-28,1,Singapore,Standard,60,100,35,2100,3500,0.35,2275,175
2018-09-29,9,Singapore,Premium,125,230,35,4375,8050,0.35,5233,858
2018-09-30,7,United Kingdom,Elite,95,165,45,4275,7425,0.1,6683,2408
2018-10-01,9,Singapore,Premium,125,230,25,3125,5750,0.25,4313,1188
2018-10-02,3,United States,Standard,40,100,35,1400,3500,0.35,2275,875
2018-10-03,2,Netherlands,Standard,80,135,35,2800,4725,0.05,4489,1689
2018-10-04,7,United States,Elite,95,165,35,3325,5775,0.35,3754,429
2018-10-05,9,United States,Premium,125,230,45,5625,10350,0.35,6728,1103
2018-10-06,5,United States,Standard,75,145,30,2250,4350,0.1,3915,1665
2018-10-07,3,Canada,Standard,40,100,25,1000,2500,0.35,1625,625
2018-10-08,6,Singapore,Elite,100,190,25,2500,4750,0.1,4275,1775
2018-10-09,7,Italy,Elite,95,165,45,4275,7425,0.1,6683,2408
2018-10-10,3,Canada,Standard,40,100,40,1600,4000,0.1,3600,2000
2018-10-11,2,United States,Standard,80,135,45,3600,6075,0,6075,2475
2018-10-12,7,United Kingdom,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-10-13,5,Canada,Standard,75,145,45,3375,6525,0.35,4241,867
2018-10-14,5,Canada,Standard,75,145,30,2250,4350,0,4350,2100
2018-10-15,6,United Kingdom,Elite,100,190,30,3000,5700,0,5700,2700
2018-10-16,9,Canada,Premium,125,230,35,4375,8050,0,8050,3675
2018-10-17,7,United States,Elite,95,165,35,3325,5775,0.05,5486,2162
2018-10-18,3,India,Standard,40,100,45,1800,4500,0.25,3375,1575
2018-10-19,4,United States,Standard,50,95,25,1250,2375,0.1,2138,888
2018-10-20,7,Netherlands,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-10-21,2,United States,Standard,80,135,30,2400,4050,0.05,3848,1448
2018-10-22,9,Singapore,Premium,125,230,35,4375,8050,0.25,6038,1663
2018-10-23,6,China,Elite,100,190,40,4000,7600,0,7600,3600
2018-10-24,5,United States,Standard,75,145,40,3000,5800,0.1,5220,2220
2018-10-25,5,Singapore,Standard,75,145,45,3375,6525,0,6525,3150
2018-10-26,5,Italy,Standard,75,145,25,1875,3625,0.35,2356,482
2018-10-27,6,Canada,Elite,100,190,30,3000,5700,0.15,4845,1845
2018-10-28,3,Singapore,Standard,40,100,25,1000,2500,0.05,2375,1375
2018-10-29,6,Singapore,Elite,100,190,35,3500,6650,0.05,6318,2818
2018-10-30,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2018-10-31,3,United States,Standard,40,100,30,1200,3000,0,3000,1800
2018-11-01,5,Singapore,Standard,75,145,25,1875,3625,0,3625,1750
2018-11-02,1,United States,Standard,60,100,30,1800,3000,0,3000,1200
2018-11-03,9,Singapore,Premium,125,230,45,5625,10350,0.1,9315,3690
2018-11-04,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2018-11-05,1,United Kingdom,Standard,60,100,35,2100,3500,0,3500,1400
2018-11-06,8,India,Premium,110,220,45,4950,9900,0.35,6435,1485
2018-11-07,9,Singapore,Premium,125,230,45,5625,10350,0.35,6728,1103
2018-11-08,3,Singapore,Standard,40,100,45,1800,4500,0.1,4050,2250
2018-11-09,6,Singapore,Elite,100,190,30,3000,5700,0,5700,2700
2018-11-10,7,United States,Elite,95,165,45,4275,7425,0.25,5569,1294
2018-11-11,3,India,Standard,40,100,30,1200,3000,0.35,1950,750
2018-11-12,9,United States,Premium,125,230,45,5625,10350,0,10350,4725
2018-11-13,3,United States,Standard,40,100,30,1200,3000,0.05,2850,1650
2018-11-14,7,United States,Elite,95,165,30,2850,4950,0.35,3218,368
2018-11-15,3,United States,Standard,40,100,25,1000,2500,0,2500,1500
2018-11-16,6,Singapore,Elite,100,190,35,3500,6650,0.05,6318,2818
2018-11-17,7,India,Elite,95,165,45,4275,7425,0.15,6311,2037
2018-11-18,9,India,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-11-19,9,United States,Premium,125,230,30,3750,6900,0.1,6210,2460
2018-11-20,7,Canada,Elite,95,165,25,2375,4125,0,4125,1750
2018-11-21,8,Brazil,Premium,110,220,35,3850,7700,0,7700,3850
2018-11-22,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2018-11-23,4,United Kingdom,Standard,50,95,30,1500,2850,0.1,2565,1065
2018-11-24,6,United States,Elite,100,190,30,3000,5700,0.05,5415,2415
2018-11-25,1,United States,Standard,60,100,35,2100,3500,0.25,2625,525
2018-11-26,9,Canada,Premium,125,230,40,5000,9200,0.25,6900,1900
2018-11-27,3,United States,Standard,40,100,45,1800,4500,0.35,2925,1125
2018-11-28,7,United States,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-11-29,7,United States,Elite,95,165,40,3800,6600,0.1,5940,2140
2018-11-30,2,Netherlands,Standard,80,135,25,2000,3375,0,3375,1375
2018-12-01,9,Singapore,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-12-02,9,Singapore,Premium,125,230,45,5625,10350,0.1,9315,3690
2018-12-03,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2018-12-04,7,United States,Elite,95,165,30,2850,4950,0,4950,2100
2018-12-05,6,India,Elite,100,190,25,2500,4750,0.05,4513,2013
2018-12-06,9,Singapore,Premium,125,230,35,4375,8050,0.35,5233,858
2018-12-07,3,Singapore,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-12-08,9,Netherlands,Premium,125,230,45,5625,10350,0.05,9833,4208
2018-12-09,7,United States,Elite,95,165,35,3325,5775,0.35,3754,429
2018-12-10,7,Canada,Elite,95,165,45,4275,7425,0.25,5569,1294
2018-12-11,9,United States,Premium,125,230,25,3125,5750,0.15,4888,1763
2018-12-12,1,Canada,Standard,60,100,35,2100,3500,0.35,2275,175
2018-12-13,1,Canada,Standard,60,100,25,1500,2500,0.1,2250,750
2018-12-14,2,United States,Standard,80,135,40,3200,5400,0.1,4860,1660
2018-12-15,3,United States,Standard,40,100,25,1000,2500,0.1,2250,1250
2018-12-16,7,United States,Elite,95,165,35,3325,5775,0.05,5486,2162
2018-12-17,1,United Kingdom,Standard,60,100,25,1500,2500,0.25,1875,375
2018-12-18,9,Singapore,Premium,125,230,30,3750,6900,0.05,6555,2805
2018-12-19,9,Singapore,Premium,125,230,35,4375,8050,0,8050,3675
2018-12-20,3,Singapore,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-12-21,6,India,Elite,100,190,30,3000,5700,0.1,5130,2130
2018-12-22,5,United States,Standard,75,145,35,2625,5075,0,5075,2450
2018-12-23,9,Singapore,Premium,125,230,30,3750,6900,0,6900,3150
2018-12-24,3,United Kingdom,Standard,40,100,45,1800,4500,0.1,4050,2250
2018-12-25,5,United States,Standard,75,145,35,2625,5075,0.1,4568,1943
2018-12-26,8,Brazil,Premium,110,220,30,3300,6600,0,6600,3300
2018-12-27,5,Canada,Standard,75,145,35,2625,5075,0.1,4568,1943
2018-12-28,4,United States,Standard,50,95,45,2250,4275,0.15,3634,1384
2018-12-29,1,Canada,Standard,60,100,45,2700,4500,0,4500,1800
2018-12-30,7,United States,Elite,95,165,45,4275,7425,0,7425,3150
2018-12-31,7,Singapore,Elite,95,165,45,4275,7425,0,7425,3150
2019-01-01,5,China,Standard,75,145,35,2625,5075,0.25,3806,1182
2019-01-02,5,United States,Standard,75,145,35,2625,5075,0.1,4568,1943
2019-01-03,1,Canada,Standard,60,100,45,2700,4500,0.35,2925,225
2019-01-04,9,Canada,Premium,125,230,25,3125,5750,0.35,3738,613
2019-01-05,1,Netherlands,Standard,60,100,35,2100,3500,0,3500,1400
2019-01-06,7,United States,Elite,95,165,25,2375,4125,0,4125,1750
2019-01-07,5,United States,Standard,75,145,25,1875,3625,0.35,2356,482
2019-01-08,3,Singapore,Standard,40,100,30,1200,3000,0.05,2850,1650
2019-01-09,1,United Kingdom,Standard,60,100,45,2700,4500,0.25,3375,675
2019-01-10,7,Netherlands,Elite,95,165,25,2375,4125,0.1,3713,1338
2019-01-11,3,United States,Standard,40,100,35,1400,3500,0.05,3325,1925
2019-01-12,9,Singapore,Premium,125,230,30,3750,6900,0.1,6210,2460
2019-01-13,2,United States,Standard,80,135,35,2800,4725,0.35,3071,272
2019-01-14,7,United States,Elite,95,165,45,4275,7425,0.35,4826,552
2019-01-15,1,Canada,Standard,60,100,40,2400,4000,0.1,3600,1200
2019-01-16,8,India,Premium,110,220,30,3300,6600,0.05,6270,2970
2019-01-17,5,United States,Standard,75,145,35,2625,5075,0,5075,2450
2019-01-18,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2019-01-19,5,Singapore,Standard,75,145,45,3375,6525,0.1,5873,2498
2019-01-20,8,United States,Premium,110,220,25,2750,5500,0.1,4950,2200
2019-01-21,6,United States,Elite,100,190,35,3500,6650,0.05,6318,2818
2019-01-22,5,United States,Standard,75,145,45,3375,6525,0,6525,3150
2019-01-23,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2019-01-24,7,India,Elite,95,165,35,3325,5775,0.05,5486,2162
2019-01-25,2,United States,Standard,80,135,40,3200,5400,0.35,3510,310
2019-01-26,7,Canada,Elite,95,165,45,4275,7425,0,7425,3150
2019-01-27,6,United States,Elite,100,190,30,3000,5700,0.1,5130,2130
2019-01-28,6,United States,Elite,100,190,30,3000,5700,0.25,4275,1275
2019-01-29,7,Nepal,Elite,95,165,30,2850,4950,0.25,3713,863
2019-01-30,7,Canada,Elite,95,165,30,2850,4950,0.05,4703,1853
2019-01-31,9,Singapore,Premium,125,230,45,5625,10350,0.1,9315,3690
2019-02-01,9,India,Premium,125,230,35,4375,8050,0,8050,3675
2019-02-02,7,Singapore,Elite,95,165,45,4275,7425,0.05,7054,2779
2019-02-03,7,Canada,Elite,95,165,40,3800,6600,0.1,5940,2140
2019-02-04,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2019-02-05,7,Canada,Elite,95,165,45,4275,7425,0.1,6683,2408
2019-02-06,3,China,Standard,40,100,35,1400,3500,0.1,3150,1750
2019-02-07,4,Singapore,Standard,50,95,25,1250,2375,0.15,2019,769
2019-02-08,6,Canada,Elite,100,190,25,2500,4750,0,4750,2250
2019-02-09,9,Netherlands,Premium,125,230,30,3750,6900,0.25,5175,1425
2019-02-10,9,United States,Premium,125,230,45,5625,10350,0.05,9833,4208
2019-02-11,9,United States,Premium,125,230,30,3750,6900,0.1,6210,2460
2019-02-12,6,Singapore,Elite,100,190,25,2500,4750,0.1,4275,1775
2019-02-13,9,India,Premium,125,230,30,3750,6900,0.05,6555,2805
2019-02-14,4,Singapore,Standard,50,95,30,1500,2850,0.05,2708,1208
2019-02-15,9,Netherlands,Premium,125,230,30,3750,6900,0.1,6210,2460
2019-02-16,2,Singapore,Standard,80,135,30,2400,4050,0.25,3038,638
2019-02-17,5,United Kingdom,Standard,75,145,25,1875,3625,0.1,3263,1388
2019-02-18,1,India,Standard,60,100,30,1800,3000,0.1,2700,900
2019-02-19,4,United States,Standard,50,95,30,1500,2850,0.05,2708,1208
2019-02-20,9,United States,Premium,125,230,30,3750,6900,0.05,6555,2805
2019-02-21,8,United States,Premium,110,220,30,3300,6600,0.35,4290,990
2019-02-22,7,United States,Elite,95,165,25,2375,4125,0.1,3713,1338
2019-02-23,8,United States,Premium,110,220,30,3300,6600,0.25,4950,1650
2019-02-24,8,Singapore,Premium,110,220,30,3300,6600,0.1,5940,2640
2019-02-25,7,United Kingdom,Elite,95,165,35,3325,5775,0.05,5486,2162
2019-02-26,8,United Kingdom,Premium,110,220,25,2750,5500,0.25,4125,1375
2019-02-27,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2019-02-28,8,Italy,Premium,110,220,25,2750,5500,0,5500,2750
2019-03-01,7,Singapore,Elite,95,165,35,3325,5775,0,5775,2450
2019-03-02,8,Canada,Premium,110,220,35,3850,7700,0.1,6930,3080
2019-03-03,1,United States,Standard,60,100,25,1500,2500,0,2500,1000
2019-03-04,7,United Kingdom,Elite,95,165,35,3325,5775,0.25,4331,1007
2019-03-05,7,Canada,Elite,95,165,35,3325,5775,0,5775,2450
2019-03-06,9,United States,Premium,125,230,40,5000,9200,0.15,7820,2820
2019-03-07,1,Singapore,Standard,60,100,40,2400,4000,0.35,2600,200
2019-03-08,3,United States,Standard,40,100,30,1200,3000,0.1,2700,1500
2019-03-09,1,United States,Standard,60,100,45,2700,4500,0,4500,1800
2019-03-10,6,Canada,Elite,100,190,45,4500,8550,0.25,6413,1913
2019-03-11,2,United States,Standard,80,135,25,2000,3375,0.15,2869,869
2019-03-12,7,Canada,Elite,95,165,35,3325,5775,0.05,5486,2162
2019-03-13,4,Canada,Standard,50,95,35,1750,3325,0.35,2161,412
2019-03-14,7,United States,Elite,95,165,30,2850,4950,0.05,4703,1853
2019-03-15,6,United States,Elite,100,190,35,3500,6650,0,6650,3150
2019-03-16,9,India,Premium,125,230,35,4375,8050,0.35,5233,858
2019-03-17,7,United States,Elite,95,165,45,4275,7425,0.35,4826,552
2019-03-18,5,Singapore,Standard,75,145,35,2625,5075,0.1,4568,1943
2019-03-19,10,United States,Premium,150,280,30,4500,8400,0.35,5460,960
2019-03-20,2,United States,Standard,80,135,25,2000,3375,0.35,2194,194
2019-03-21,2,United Kingdom,Standard,80,135,40,3200,5400,0.35,3510,310
2019-03-22,9,United States,Premium,125,230,35,4375,8050,0,8050,3675
2019-03-23,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2019-03-24,9,Singapore,Premium,125,230,35,4375,8050,0.1,7245,2870
2019-03-25,9,United Kingdom,Premium,125,230,45,5625,10350,0.15,8798,3173
2019-03-26,3,Singapore,Standard,40,100,40,1600,4000,0.05,3800,2200
2019-03-27,7,United Kingdom,Elite,95,165,30,2850,4950,0.35,3218,368
2019-03-28,3,United States,Standard,40,100,30,1200,3000,0.1,2700,1500
2019-03-29,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2019-03-30,1,China,Standard,60,100,30,1800,3000,0.1,2700,900
2019-03-31,1,United Kingdom,Standard,60,100,45,2700,4500,0.05,4275,1575
2019-04-01,7,United States,Elite,95,165,30,2850,4950,0.35,3218,368
2019-04-02,5,United States,Standard,75,145,30,2250,4350,0.05,4133,1883
2019-04-03,8,United States,Premium,110,220,45,4950,9900,0.1,8910,3960
2019-04-04,9,Italy,Premium,125,230,25,3125,5750,0.05,5463,2338
2019-04-05,5,United States,Standard,75,145,30,2250,4350,0.1,3915,1665
2019-04-06,1,Singapore,Standard,60,100,35,2100,3500,0.1,3150,1050
2019-04-07,1,Singapore,Standard,60,100,40,2400,4000,0,4000,1600
2019-04-08,9,China,Premium,125,230,45,5625,10350,0.35,6728,1103
2019-04-09,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2019-04-10,9,Singapore,Premium,125,230,30,3750,6900,0.05,6555,2805
2019-04-11,9,Singapore,Premium,125,230,35,4375,8050,0.1,7245,2870
2019-04-12,9,Singapore,Premium,125,230,30,3750,6900,0,6900,3150
2019-04-13,7,United States,Elite,95,165,35,3325,5775,0.35,3754,429
2019-04-14,10,United Kingdom,Premium,150,280,45,6750,12600,0.35,8190,1440
2019-04-15,9,United States,Premium,125,230,30,3750,6900,0.05,6555,2805
2019-04-16,7,United States,Elite,95,165,25,2375,4125,0,4125,1750
2019-04-17,9,United Kingdom,Premium,125,230,45,5625,10350,0.35,6728,1103
2019-04-18,3,Canada,Standard,40,100,45,1800,4500,0.35,2925,1125
2019-04-19,3,United States,Standard,40,100,45,1800,4500,0,4500,2700
2019-04-20,6,Singapore,Elite,100,190,35,3500,6650,0.35,4323,823
2019-04-21,5,United States,Standard,75,145,30,2250,4350,0.1,3915,1665
2019-04-22,2,Canada,Standard,80,135,45,3600,6075,0.35,3949,349
2019-04-23,9,Netherlands,Premium,125,230,35,4375,8050,0,8050,3675
2019-04-24,9,Singapore,Premium,125,230,45,5625,10350,0.35,6728,1103
2019-04-25,2,Canada,Standard,80,135,40,3200,5400,0.15,4590,1390
2019-04-26,9,Netherlands,Premium,125,230,30,3750,6900,0,6900,3150
2019-04-27,1,Canada,Standard,60,100,25,1500,2500,0.05,2375,875
2019-04-28,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2019-04-29,7,United States,Elite,95,165,35,3325,5775,0.25,4331,1007
2019-04-30,1,United Kingdom,Standard,60,100,25,1500,2500,0.05,2375,875
2019-05-01,7,Netherlands,Elite,95,165,35,3325,5775,0,5775,2450
2019-05-02,1,Canada,Standard,60,100,40,2400,4000,0.05,3800,1400
2019-05-03,2,Canada,Standard,80,135,40,3200,5400,0.05,5130,1930
2019-05-04,9,Singapore,Premium,125,230,35,4375,8050,0.25,6038,1663
2019-05-05,1,United Kingdom,Standard,60,100,45,2700,4500,0.05,4275,1575
2019-05-06,9,India,Premium,125,230,35,4375,8050,0.05,7648,3273
2019-05-07,7,United States,Elite,95,165,35,3325,5775,0.35,3754,429
2019-05-08,7,Singapore,Elite,95,165,25,2375,4125,0.05,3919,1544
2019-05-09,1,China,Standard,60,100,35,2100,3500,0,3500,1400
2019-05-10,3,United States,Standard,40,100,45,1800,4500,0.05,4275,2475
2019-05-11,1,Singapore,Standard,60,100,45,2700,4500,0,4500,1800
2019-05-12,7,United Kingdom,Elite,95,165,35,3325,5775,0.1,5198,1873
2019-05-13,7,United Kingdom,Elite,95,165,25,2375,4125,0.1,3713,1338
2019-05-14,3,United States,Standard,40,100,35,1400,3500,0.35,2275,875
2019-05-15,1,Canada,Standard,60,100,30,1800,3000,0.1,2700,900
2019-05-16,9,Singapore,Premium,125,230,30,3750,6900,0.1,6210,2460
2019-05-17,9,United States,Premium,125,230,30,3750,6900,0.1,6210,2460
2019-05-18,9,Singapore,Premium,125,230,30,3750,6900,0.1,6210,2460
2019-05-19,3,Singapore,Standard,40,100,30,1200,3000,0.35,1950,750
2019-05-20,3,Italy,Standard,40,100,25,1000,2500,0,2500,1500
2019-05-21,5,Canada,Standard,75,145,35,2625,5075,0.35,3299,674
2019-05-22,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2019-05-23,7,Canada,Elite,95,165,25,2375,4125,0,4125,1750
2019-05-24,7,Singapore,Elite,95,165,30,2850,4950,0,4950,2100
2019-05-25,7,Singapore,Elite,95,165,40,3800,6600,0,6600,2800
2019-05-26,6,Canada,Elite,100,190,30,3000,5700,0.35,3705,705
2019-05-27,5,Canada,Standard,75,145,35,2625,5075,0,5075,2450
2019-05-28,5,United Kingdom,Standard,75,145,30,2250,4350,0.35,2828,578
2019-05-29,1,United States,Standard,60,100,25,1500,2500,0.35,1625,125
2019-05-30,7,India,Elite,95,165,45,4275,7425,0.35,4826,552
